instruction,response
ਸੋਨੀਆ ਜਹਾਂ ਉੱਚ ਸਿੱਖਿਆ ਲਈ ਕਿੱਥੇ ਗਈ?,ਲੰਡਨ ਵਿੱਚ ਸੈਂਟਰਲ ਸੇਂਟ ਮਾਰਟਿਨਜ਼ ਕਾਲਜ ਆਫ਼ ਆਰਟ ਐਂਡ ਡਿਜ਼ਾਈਨ
ਸੋਨੀਆ ਜਹਾਂ ਨੇ ਆਪਣੀ ਗ੍ਰੈਜੂਏਸ਼ਨ ਦੀ ਡਿਗਰੀ ਕਿਸ ਸਾਲ ਪ੍ਰਾਪਤ ਕੀਤੀ ਸੀ?,ਉਸੇ ਸਾਲ ਉਹ ਪਾਕਿਸਤਾਨ ਪਰਤ ਆਈ
ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਪਹਿਲੀ ਫਿਲਮ ਦਾ ਨਾਂ ਕੀ ਹੈ?,ਤਾਜ ਮਹਿਲ: ਇੱਕ ਸਦੀਵੀ ਪ੍ਰੇਮ ਕਹਾਣੀ
ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਪਹਿਲੀ ਫਿਲਮ ਵਿੱਚ ਉਸ ਦੀ ਸਹਿ-ਕਲਾਕਾਰ ਕੌਣ ਸੀ?,ਕਬੀਰ ਬੇਦੀ
ਸੋਨੀਆ ਜਹਾਂ ਨੇ ਆਪਣੀ ਪਹਿਲੀ ਫਿਲਮ ਵਿੱਚ ਕੀ ਭੂਮਿਕਾ ਨਿਭਾਈ ਸੀ?,ਮੁਮਤਾਜ਼ ਮਾਹਲ
ਆਪਣੀ ਪਹਿਲੀ ਫਿਲਮ ਵਿੱਚ ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਅਦਾਕਾਰੀ ਨੂੰ ਕਿਵੇਂ ਮਿਲਿਆ?,ਫਿਲਮ ਆਲੋਚਕਾਂ ਦੁਆਰਾ ਪ੍ਰਸ਼ੰਸਾ ਕੀਤੀ ਗਈ
ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਦੂਜੀ ਫਿਲਮ ਕਿਸ ਸਾਲ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ?,2007
ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਦੂਜੀ ਰਿਲੀਜ਼ ਦਾ ਨਾਮ ਕੀ ਹੈ?,ਖੋਇਆ-ਖੋਇਆ ਚੰਦ
ਖੋਇਆ-ਖੋਆ ਚੰਦ ਵਿੱਚ ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਸਹਿ-ਕਲਾਕਾਰ ਕੌਣ ਸੀ?,ਸ਼ਾਇਨੀ ਆਹੂਜਾ
ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਫਿਲਮ ਮਾਈ ਨੇਮ ਇਜ਼ ਖਾਨ ਕਦੋਂ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ?,2010
ਮਾਈ ਨੇਮ ਇਜ਼ ਖਾਨ ਵਿੱਚ ਸੋਨੀਆ ਜਹਾਂ ਦੇ ਸਹਿ ਕਲਾਕਾਰ ਕੌਣ ਸਨ?,"ਸ਼ਾਹਰੁਖ ਖਾਨ, ਕਾਜੋਲ ਅਤੇ ਜਿੰਮੀ ਸ਼ੇਰਗਿੱਲ"
ਮਾਈ ਨੇਮ ਇਜ਼ ਖਾਨ ਵਿੱਚ ਸੋਨੀਆ ਜਹਾਂ ਨੇ ਕਿਸ ਤਰ੍ਹਾਂ ਦੀ ਭੂਮਿਕਾ ਨਿਭਾਈ ਸੀ?,ਇੱਕ ਧਾਰਮਿਕ ਅਮਰੀਕੀ ਮੁਸਲਮਾਨ ਪ੍ਰੋ
ਮਾਈ ਨੇਮ ਇਜ਼ ਖਾਨ ਵਿੱਚ ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਅਦਾਕਾਰੀ ਨੂੰ ਕਿਵੇਂ ਮਿਲਿਆ?,ਆਲੋਚਕਾਂ ਦੁਆਰਾ ਪ੍ਰਸ਼ੰਸਾ ਕੀਤੀ ਗਈ
ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਤੀਜੀ ਫਿਲਮ ਦਾ ਨਾਂ ਕੀ ਹੈ?,ਅਸੰਤੁਸ਼ਟ ਕੱਟੜਪੰਥੀ
ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਤੀਜੀ ਫਿਲਮ ਕਿਸ ਸਾਲ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ?,2012
ਦਿ ਰਿਲੈਕਟੈਂਟ ਫੰਡਾਮੈਂਟਲਿਸਟ ਵਿੱਚ ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਕੋ-ਸਟਾਰ ਕੌਣ ਸੀ?,"ਰਿਜ਼ ਅਹਿਮਦ, ਕੇਟ ਹਡਸਨ, ਅਤੇ ਮੀਸ਼ਾ ਸ਼ਫੀ"
ਦਿ ਰਿਲੈਕਟੈਂਟ ਫੰਡਾਮੈਂਟਲਿਸਟ ਵਿੱਚ ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ ਨੂੰ ਕਿਵੇਂ ਪ੍ਰਾਪਤ ਹੋਇਆ?,ਆਲੋਚਨਾ ਕੀਤੀ
ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਚੌਥੀ ਫਿਲਮ ਦਾ ਨਾਂ ਕੀ ਹੈ?,ਹੋ ਮਨ ਜਹਾਂ
ਸੋਨੀਆ ਜਹਾਂ ਦੀ ਚੌਥੀ ਫਿਲਮ ਕਿਸ ਸਾਲ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ?,2016
ਹੋ ਮਨ ਜਹਾਂ ਵਿੱਚ ਸੋਨੀਆ ਜਹਾਂ ਦੇ ਸਹਿ-ਕਲਾਕਾਰ ਕੌਣ ਸਨ?,"ਸ਼ੇਰਯਾਰ ਮੁਨੱਵਰ, ਮਾਹਿਰਾ ਖਾਨ ਅਤੇ ਅਦੀਲ ਹੁਸੈਨ"
ਸੋਨੀਆ ਜਹਾਂ ਨੂੰ ਹੋ ਮਨ ਜਹਾਂ ਵਿੱਚ ਉਸਦੀ ਅਦਾਕਾਰੀ ਲਈ ਕਿਹੜਾ ਪੁਰਸਕਾਰ ਮਿਲਿਆ?,ਸਰਵੋਤਮ ਸਹਾਇਕ ਅਭਿਨੇਤਰੀ ਨਾਮਜ਼ਦਗੀ ਲਈ ਨਿਗਾਰ ਅਵਾਰਡ
ਸੋਨੀਆ ਜਹਾਂ ਦਾ ਪਤੀ ਕਿੱਥੋਂ ਦਾ ਹੈ?,ਭਾਰਤ
ਕੌਣ ਹੈ ਸੋਨੀਆ ਜਹਾਂ ਦਾ ਪਤੀ?,ਵਿਵੇਕ ਨਰਾਇਣ
ਸੋਨੀਆ ਜਹਾਂ ਦੇ ਕਿੰਨੇ ਬੱਚੇ ਹਨ?,ਦੋ
ਸੋਨੀਆ ਜਹਾਂ ਦੇ ਬੱਚਿਆਂ ਦੇ ਕੀ ਨਾਂ ਹਨ?,ਨੂਰ ਅਤੇ ਨਿਰਵਾਨ
ਸੋਨੀਆ ਜਹਾਂ ਦਾ ਗੁੜਗਾਓਂ ਵਿੱਚ ਕਿਹੜਾ ਕਾਰੋਬਾਰ ਹੈ?,ਕੋਰਮ
ਸੋਨੀਆ ਜਹਾਂ ਕਿਸ ਰੈਸਟੋਰੈਂਟ ਚੇਨ ਦਾ ਪ੍ਰਬੰਧਨ ਕਰਦੀ ਹੈ?,ਭੋਜਨ ਅਤੇ ਪੀਣ ਵਾਲੇ ਪਦਾਰਥ
ਸੋਭਾ ਸਿੰਘ ਦਾ ਜਨਮ ਕਦੋਂ ਹੋਇਆ?,29 ਨਵੰਬਰ 1901 ਈ
ਸੋਭਾ ਸਿੰਘ ਦੀ ਮੌਤ ਕਦੋਂ ਹੋਈ?,22 ਅਗਸਤ 1986
ਸੋਭਾ ਸਿੰਘ ਦੇ ਪਿਤਾ ਦਾ ਕੀ ਨਾਮ ਸੀ?,ਦੇਵਾ ਸਿੰਘ
ਸੋਭਾ ਸਿੰਘ ਦੀ ਮਾਤਾ ਦਾ ਕੀ ਨਾਮ ਸੀ?,ਅਚਰਨ ਦੇਵੀ
ਮਾਪਿਆਂ ਦੀ ਮੌਤ ਤੋਂ ਬਾਅਦ ਸੋਭਾ ਸਿੰਘ ਦੀ ਦੇਖਭਾਲ ਕਿਸਨੇ ਕੀਤੀ?,ਉਸਦੀ ਭੈਣ ਲਛਮੀ ਦੇਵੀ
ਸੋਭਾ ਸਿੰਘ ਆਪਣੇ ਪਿੰਡ ਵਿੱਚ ਕਿੱਥੇ ਰਹਿੰਦਾ ਸੀ?,ਬਿਆਸ ਦਰਿਆ ਦੇ ਕੰਢੇ ਸ੍ਰੀ ਹਰਗੋਬਿੰਦਪੁਰ (ਗੁਰਦਾਸਪੁਰ)
ਸੋਭਾ ਸਿੰਘ ਕਿਸ ਉਮਰ ਵਿਚ ਫੌਜ ਵਿਚ ਭਰਤੀ ਹੋਇਆ ਸੀ?,18
ਸੋਭਾ ਸਿੰਘ ਕਿੱਥੇ ਫੌਜ ਵਿੱਚ ਭਰਤੀ ਹੋਇਆ?,ਬਗਦਾਦ
ਸੋਭਾ ਸਿੰਘ ਦੇ ਕਲਾ ਸਟੂਡੀਓ ਦਾ ਕੀ ਨਾਮ ਸੀ?,ਸੁਭਾਸ਼ ਸਟੂਡੀਓ
ਸੋਭਾ ਸਿੰਘ ਦੇ ਕਲਾ ਸਕੂਲ ਦਾ ਨਾਮ ਕੀ ਸੀ?,ਈਕੋ ਸਕੂਲ ਆਫ਼ ਆਰਟ
ਦਿੱਲੀ ਤੋਂ ਸ਼ਿਫਟ ਹੋ ਕੇ ਸੋਭਾ ਸਿੰਘ ਨੇ ਆਪਣਾ ਸਟੂਡੀਓ ਕਿੱਥੇ ਖੋਲ੍ਹਿਆ?,ਲਾਹੌਰ
ਸੋਭਾ ਸਿੰਘ ਦੇ ਪ੍ਰਸਿੱਧ ਧਾਰਮਿਕ ਚਿੱਤਰਾਂ ਦਾ ਨਾਮ ਕੀ ਸੀ?,ਸੋਹਣੀ-ਮਹੀਂਵਾਲ
ਕਿਸ ਸਾਲ ਸਰਕਾਰ ਨੇ ਸੋਭਾ ਸਿੰਘ ਦੀ ਜਨਮ ਸ਼ਤਾਬਦੀ 'ਤੇ ਯਾਦਗਾਰੀ ਡਾਕ ਟਿਕਟ ਜਾਰੀ ਕੀਤੀ ਸੀ?,2001
ਸੋਭਾ ਸਿੰਘ ਲਈ ਬਾਦਲ ਸਰਕਾਰ ਨੇ ਕਿਹੜਾ ਐਵਾਰਡ ਸਥਾਪਿਤ ਕੀਤਾ ਸੀ?,ਸੋਭਾ ਸਿੰਘ ਅਵਾਰਡ
ਸੋਭਾ ਸਿੰਘ ਦੇ ਕੰਮ ਨੂੰ ਮੰਨਣ ਵਾਲੇ ਘੱਟ ਗਿਣਤੀ ਕਮਿਸ਼ਨ ਦਾ ਚੇਅਰਮੈਨ ਕੌਣ ਸੀ?,ਤਰਲੋਚਨ ਸਿੰਘ
ਉਸਨੇ ਆਪਣੀ ਬਾਕੀ ਦੀ ਜ਼ਿੰਦਗੀ ਕਿੱਥੇ ਬਿਤਾਈ?,"ਆਂਦਰੇਟਾ, ਕਾਂਗੜਾ ਘਾਟੀ ਦੀ ਗੋਦ ਵਿੱਚ ਇੱਕ ਛੋਟਾ ਜਿਹਾ ਪਿੰਡ"
ਸੋਭਾ ਸਿੰਘ ਦੀ ਧੀ ਦਾ ਕੀ ਨਾਮ ਸੀ?,ਬੀਬੀ ਗੁਰਚਰਨ ਕੌਰ
ਪੰਜਾਬ ਸਰਕਾਰ ਵੱਲੋਂ ਸੋਭਾ ਸਿੰਘ ਨੂੰ ਕੀ ਉਪਾਧੀ ਦਿੱਤੀ ਗਈ ਸੀ?,ਰਾਜ ਕਲਾਕਾਰ
ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਵੱਲੋਂ ਸੋਭਾ ਸਿੰਘ ਨੂੰ ਦਿੱਤੀ ਗਈ ਡਿਗਰੀ ਦਾ ਕੀ ਨਾਂ ਸੀ?,ਆਨਰੇਰੀ ਡਾਕਟਰੇਟ ਦੀ ਡਿਗਰੀ
ਕਾਮਰੇਡ ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਦਾ ਜਨਮ ਕਦੋਂ ਹੋਇਆ?,12 ਨਵੰਬਰ 1898 ਈ
ਕਾਮਰੇਡ ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਦਾ ਜਨਮ ਸਥਾਨ ਕਿਹੜਾ ਸੀ?,ਮਾਝੇ ਦੇ ਅੰਮ੍ਰਿਤਸਰ ਜ਼ਿਲ੍ਹੇ ਦਾ ਪਿੰਡ ਚੇਤਨਪੁਰਾ
ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਦੇ ਮਾਤਾ-ਪਿਤਾ ਕੌਣ ਸਨ?,"ਪਿਤਾ: ਸ੍ਰੀ ਲਾਲ ਸਿੰਘ, ਮਾਤਾ: ਸ੍ਰੀਮਤੀ ਦਿਆਲ ਕੌਰ"
ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਨੇ ਆਪਣਾ ਕੈਰੀਅਰ ਕਿਸ ਖੇਤਰ ਵਿੱਚ ਸ਼ੁਰੂ ਕੀਤਾ?,ਪੜ੍ਹਾਉਣਾ
ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ 12ਵੀਂ ਜਮਾਤ ਤੋਂ ਬਾਅਦ ਪਹਿਲਾਂ ਕਿੱਥੇ ਗਏ?,ਕੋਲਕਾਤਾ ਵਿੱਚ ਹੁਗਲੀ
ਕੀ ਸਮਾਂ ਸੀ ਜਦੋਂ ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਚਰਚ ਮਿਸ਼ਨ ਸਕੂਲ ਵਿਚ ਸੀ,ਜਲ੍ਹਿਆਂਵਾਲਾ ਬਾਗ ਦਾ ਸਮਾਂ ਅਤੇ ਗ਼ਦਰ ਲਹਿਰ ਦੇ ਕਾਰਕੁਨਾਂ ਉੱਤੇ ਜ਼ੁਲਮ
ਚਰਚ ਮਿਸ਼ਨ ਸਕੂਲ ਵਿਚ ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਦੇ ਸਮੇਂ ਕਿਸਨੇ ਪ੍ਰਭਾਵਿਤ ਕੀਤਾ?,ਸਿੰਘ ਸਭਾ ਲਹਿਰ
ਚਰਚ ਮਿਸ਼ਨ ਸਕੂਲ ਵੇਲੇ ਸੋਹਣ ਸਿੰਘ ਵੀ ਕਿਸ ਲਹਿਰ ਦਾ ਹਿੱਸਾ ਸੀ?,ਕਾਂਗਰਸ ਦੀ ਲਹਿਰ
ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਨੇ ਚਰਚ ਮਿਸ਼ਨ ਸਕੂਲ ਵਿਚ ਆਪਣੇ ਸਮੇਂ ਦੌਰਾਨ ਆਪਣਾ ਵਿਰੋਧ ਕਿਵੇਂ ਸ਼ੁਰੂ ਕੀਤਾ?,ਹੜਤਾਲ ਰੱਖੀ
ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਨੇ ਚਰਚ ਮਿਸ਼ਨ ਸਕੂਲ ਛੱਡਣ ਤੋਂ ਬਾਅਦ ਕਿੱਥੇ ਕੰਮ ਕੀਤਾ?,ਅਕਾਲੀ ਅਖਬਾਰ ਲਾਹੌਰ
ਗੁਰਦੁਆਰਿਆਂ ਨੂੰ ਮਹੰਤਾਂ ਤੋਂ ਆਜ਼ਾਦ ਕਰਵਾਉਣ ਦੀ ਲਹਿਰ ਵਿੱਚ ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਦੀ ਕੀ ਭੂਮਿਕਾ ਸੀ?,ਮੁੱਖ ਆਗੂ
ਸੋਹਣ ਸਿੰਘ ਜੋਸ਼ ਕਿਸ ਕਮੇਟੀ ਦੇ ਮੁੱਖ ਸਲਾਹਕਾਰ ਸਨ?,ਸ਼੍ਰੋਮਣੀ ਗੁਰਦੁਆਰਾ ਪ੍ਰਬੰਧਕ ਕਮੇਟੀ
ਸੋਹਣ ਸਿੰਘ ਹੇਰਾਂ ਦਾ ਜਨਮ ਸਾਲ ਕੀ ਸੀ?,1927
ਸੋਹਣ ਸਿੰਘ ਹੇਰਾਂ ਦਾ ਕਿੱਤਾ ਕੀ ਸੀ?,"ਨੇਤਰ ਵਿਗਿਆਨੀ, ਕਲੀਨਿਕਲ ਵਿਗਿਆਨੀ, ਅਤੇ ਨੇਤਰ ਵਿਗਿਆਨ ਦੇ ਪ੍ਰੋਫੈਸਰ ਐਮਰੀਟਸ"
ਸੋਹਣ ਸਿੰਘ ਹੇਰਹੇ ਖੋਜ ਦੇ ਕਿਹੜੇ ਖੇਤਰ ਵਿੱਚ ਮੁਹਾਰਤ ਰੱਖਦੇ ਸਨ?,ਅੱਖ ਅਤੇ ਆਪਟਿਕ ਨਰਵ ਦੇ ਨਾੜੀ ਰੋਗ
"ਸੋਹਣ ਸਿੰਘ ਹੇਰਹੇ ਨੇਤਰ ਵਿਗਿਆਨ ਵਿੱਚ ਬੁਨਿਆਦੀ, ਪ੍ਰਯੋਗਾਤਮਕ ਅਤੇ ਕਲੀਨਿਕਲ ਖੋਜ ਵਿੱਚ ਕਿੰਨੇ ਸਾਲ ਸ਼ਾਮਲ ਸਨ?",60 ਤੋਂ ਵੱਧ
ਸੋਹਣ ਸਿੰਘ ਹੇਰਹੇ ਨੇ ਅੰਤਰਰਾਸ਼ਟਰੀ ਨੇਤਰ ਵਿਗਿਆਨ ਰਸਾਲਿਆਂ ਵਿੱਚ ਕਿੰਨੇ ਮੂਲ ਲੇਖ ਲਿਖੇ ਹਨ?,400 ਤੋਂ ਵੱਧ
ਸੋਹਣ ਸਿੰਘ ਹੇਰਹੇ ਨੇ ਨੇਤਰ ਵਿਗਿਆਨ ਦੀਆਂ ਕਲਾਸੀਕਲ ਮੋਨੋਗ੍ਰਾਫ਼ਾਂ ਅਤੇ ਕਿਤਾਬਾਂ ਵਿੱਚ ਕਿੰਨੇ ਅਧਿਆਏ ਪ੍ਰਕਾਸ਼ਿਤ ਕੀਤੇ?,50 ਤੋਂ ਵੱਧ
ਸੋਹਣ ਸਿੰਘ ਹੇਰਹੇ ਨੇ ਆਪਣੀ ਡਾਕਟਰੀ ਸਿੱਖਿਆ ਕਿਸ ਸਾਲ ਸ਼ੁਰੂ ਕੀਤੀ ਸੀ?,1946
ਸੋਹਣ ਸਿੰਘ ਹੇਰਹੇ ਨੇ ਆਪਣੀ ਡਾਕਟਰੀ ਸਿੱਖਿਆ ਕਿਸ ਕਾਲਜ ਤੋਂ ਸ਼ੁਰੂ ਕੀਤੀ?,"ਕਿੰਗ ਐਡਵਰਡ ਮੈਡੀਕਲ ਕਾਲਜ, ਲਾਹੌਰ"
ਸੋਹਣ ਸਿੰਘ ਹੇਰਾਂ ਨੇ ਮੈਡੀਕਲ ਕਰੀਅਰ ਬਣਾਉਣ ਦਾ ਫੈਸਲਾ ਕਿਉਂ ਕੀਤਾ?,ਕਿਉਂਕਿ ਉਸਦਾ ਪਰਿਵਾਰ ਚਾਹੁੰਦਾ ਸੀ ਕਿ ਉਹ ਡਾਕਟਰ ਬਣੇ ਕਿਉਂਕਿ ਉਸਦੇ ਇਲਾਕੇ ਵਿੱਚ ਕੋਈ ਡਾਕਟਰੀ ਸਹਾਇਤਾ ਉਪਲਬਧ ਨਹੀਂ ਸੀ
ਸੋਹਣ ਸਿੰਘ ਹੇਰਹੇ 1947 ਵਿਚ ਲਾਹੌਰ ਛੱਡ ਕੇ ਕਿੱਥੇ ਚਲੇ ਗਏ?,ਅੰਮ੍ਰਿਤਸਰ
ਸੋਹਨ ਸਿੰਘ ਹੇਰਹੇ ਭਾਰਤੀ ਫੌਜ ਮੈਡੀਕਲ ਕੋਰ ਵਿੱਚ ਜਨਰਲ ਸਰਜਨ ਵਜੋਂ ਕਿੱਥੇ ਕੰਮ ਕਰਦੇ ਸਨ?,ਭਾਰਤ-ਪਾਕਿਸਤਾਨ ਸਰਹੱਦ ਦੇ ਨੇੜੇ
"ਸੋਹਣ ਸਿੰਘ ਹੇਰਾਂ ਨੇ ਸਰਕਾਰੀ ਮੈਡੀਕਲ ਕਾਲਜ, ਪਟਿਆਲਾ ਵਿੱਚ ਕਿਹੜਾ ਅਹੁਦਾ ਸੰਭਾਲਿਆ?",ਸਰੀਰ ਵਿਗਿਆਨ ਵਿਭਾਗ
ਸੋਹਣ ਸਿੰਘ ਹੇਰਹੇ ਨੂੰ ਬੀਟ ਮੈਮੋਰੀਅਲ ਰਿਸਰਚ ਫੈਲੋਸ਼ਿਪ ਦੌਰਾਨ ਕਿਸਨੇ ਸਲਾਹ ਦਿੱਤੀ?,ਸਰ ਸਟੀਵਰਟ ਡਿਊਕ-ਏਲਡਰ
ਸੋਹਣ ਸਿੰਘ ਹੇਰਾਂ ਨੇ 1965 ਵਿਚ ਲੰਡਨ ਯੂਨੀਵਰਸਿਟੀ ਵਿਚ ਕਿਹੜਾ ਅਹੁਦਾ ਸੰਭਾਲਿਆ ਸੀ?,ਕਲੀਨਿਕਲ ਨੇਤਰ ਵਿਗਿਆਨ ਵਿੱਚ ਲੈਕਚਰਾਰ
ਸੋਹਣ ਸਿੰਘ ਹੇਰੇਹ ਨੇ ਐਡਿਨਬਰਗ ਯੂਨੀਵਰਸਿਟੀ ਵਿੱਚ ਨੇਤਰ ਵਿਗਿਆਨ ਵਿੱਚ ਸੀਨੀਅਰ ਲੈਕਚਰਾਰ (ਬਾਅਦ ਵਿੱਚ ਰੀਡਰ) ਦਾ ਅਹੁਦਾ ਕਿਸ ਸਾਲ ਵਿੱਚ ਲਿਆ?,1969
ਸੋਹਣ ਸਿੰਘ ਹੇਰਹੇ ਨੇ ਐਡਿਨਬਰਗ ਵਿੱਚ ਕਿਸ ਨਾਲ ਵਿਆਹ ਕਰਵਾਇਆ ਸੀ?,ਸ਼ੈਲਾਘ ਹੈਂਡਰਸਨ (ਉਹ ਇਨਫਰਮਰੀ ਦੇ ਆਈ ਪਵੇਲੀਅਨ ਦੀ ਪ੍ਰਬੰਧਕ ਸੀ)
ਸੋਹਣ ਸਿੰਘ ਹੇਰੇਹ ਆਪਣੀ ਮੌਤ ਤੱਕ ਕਿਹੜੀ ਯੂਨੀਵਰਸਿਟੀ ਵਿੱਚ ਨੇਤਰ ਵਿਗਿਆਨ ਦੇ ਪ੍ਰੋਫੈਸਰ ਅਤੇ ਓਕੂਲਰ ਵੈਸਕੁਲਰ ਡਿਵੀਜ਼ਨ ਦੇ ਡਾਇਰੈਕਟਰ ਰਹੇ?,ਆਇਓਵਾ ਯੂਨੀਵਰਸਿਟੀ
ਸੋਹਣ ਸਿੰਘ ਹੇਰਾਂ ਨੂੰ 1987 ਵਿਚ ਲੰਡਨ ਯੂਨੀਵਰਸਿਟੀ ਤੋਂ ਕਿਹੜਾ ਪੁਰਸਕਾਰ ਮਿਲਿਆ?,ਮੈਡਲ ਆਫ਼ ਮੈਡੀਸਨ
ਇੰਡੀਅਨ ਜਰਨਲ ਆਫ਼ ਓਪਥੈਲਮੋਲੋਜੀ ਦੁਆਰਾ ਸੋਹਣ ਸਿੰਘ ਹੇਰੇਹ ਨੂੰ ਓਪਥੈਲਮੋਲੋਜੀ ਵਿੱਚ ਇੱਕ ਲਿਵਿੰਗ ਲੈਜੇਂਡ ਦੇ ਰੂਪ ਵਿੱਚ ਕਿਸ ਸਾਲ ਵਿੱਚ ਪ੍ਰਦਰਸ਼ਿਤ ਕੀਤਾ ਗਿਆ ਸੀ?,2018
ਬਾਬਾ ਸ੍ਰੀ ਚੰਦ ਕੌਣ ਹਨ?,ਬਾਬਾ ਸ੍ਰੀ ਚੰਦ ਇੱਕ ਮਹਾਨ ਤਪੱਸਵੀ ਅਤੇ ਸਿੱਖ ਧਰਮ ਦੇ ਬਾਨੀ ਸ੍ਰੀ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਦੇ ਪੁੱਤਰ ਸਨ।
ਬਾਬਾ ਸ੍ਰੀ ਚੰਦ ਦਾ ਪਰਿਵਾਰਕ ਪਿਛੋਕੜ,ਬਾਬਾ ਸ੍ਰੀ ਚੰਦ ਦਾ ਜਨਮ 8 ਸਤੰਬਰ 1494 ਨੂੰ ਸੁਲਤਾਨਪੁਰ ਲੋਧੀ ਵਿਖੇ ਸ੍ਰੀ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਦੇ ਘਰ ਮਾਤਾ ਸੁਲੱਖਣੀ ਦੀ ਕੁੱਖੋਂ ਹੋਇਆ। ਉਹ ਸ੍ਰੀ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਦੇ ਪਹਿਲੇ ਸਾਹਿਬਜ਼ਾਦੇਨ ਅਤੇ ਬ੍ਰਹਮਗਿਆਨੀ ਹਨ।
ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਬੀਬੀ ਨਾਨਕੀ ਜੀ ਦੇ ਘਰ ਬਿਨਾਂ ਬੁਲਾਏ ਕਿਉਂ ਆਉਂਦੇ ਸਨ,ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਦੁਨਿਆਵੀ ਕੰਮਾਂ ਵਿਚ ਰੁੱਝੇ ਦਿਖਾਈ ਦੇਣ ਦੇ ਬਾਵਜੂਦ ਲੋਕਾਂ ਨੂੰ ਇਸ ਸੰਸਾਰ ਅਤੇ ਮੋਹ ਤੋਂ ਦੂਰ ਕਰਨ ਵਿਚ ਰੁੱਝੇ ਹੋਏ ਸਨ।
ਬੀਬੀ ਨਾਨਕੀ ਜੀ ਦੀ ਆਪਣੇ ਪਤੀ ਸ੍ਰੀ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਨਾਲ ਕੀ ਇੱਛਾ ਸੀ?,ਬੀਬੀ ਨਾਨਕੀ ਜੀ ਨੇ ਆਪਣੇ ਭਤੀਜੇ ਸ੍ਰੀ ਚੰਦ ਜੀ ਨੂੰ ਆਪਣੀ ਗੋਦੀ ਵਿੱਚ ਪਾਲਨਾ ਚਾਹਿਆ ਅਤੇ ਗੁਰੂ ਜੀ ਨੇ ਵਾਅਦਾ ਕੀਤਾ ਕਿ ਉਸਦੀ ਇੱਛਾ ਪੂਰੀ ਹੋਵੇਗੀ।
ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਨੇ ਸ਼ੁਰੂ ਵਿੱਚ ਸ੍ਰੀ ਚੰਦ ਜੀ ਨੂੰ ਆਪਣਾ ਬੱਚਾ ਕਿਉਂ ਨਹੀਂ ਮੰਨਿਆ,ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਨੇ ਸ਼ੁਰੂ ਵਿਚ ਬਾਬਾ ਸ਼੍ਰੀ ਚੰਦ ਜੀ ਨੂੰ ਹੀ ਪਿਤਾ ਮੰਨਿਆ ਸੀ।
