instruction,response
ਜੋਸ਼ੂਆ ਫਜ਼ਲਦੀਨ ਨੇ ਕਿਸ ਸਾਲ ਰਚਨਾਵਾ ਦੀ ਸ਼ੁਰੂਆਤ ਕੀਤੀ ਸੀ?,1928
ਜੋਸ਼ੂਆ ਫਜ਼ਲਦੀਨ ਦੀ ਕਵਿਤਾ ਦਾ ਸੁਭਾਅ ਕੀ ਸੀ?,ਸਧਾਰਨ
ਜੋਸ਼ੂਆ ਫਜ਼ਲਦੀਨ ਦੀਆਂ ਪ੍ਰਸਿੱਧ ਕਵਿਤਾਵਾਂ ਦੇ ਨਾਮ ਕੀ ਹਨ?,"ਤਾਰੇ (1960) ਅਤੇ ਅੰਜੀਲ ਸ਼ਰੀਫ (1961, ਕਵਿਤਾ ਵੀਸੀ)"
'ਏਲਾਨੀ-ਤਸ਼ਕੰਦ' (1966) ਕਿਸ ਸ਼੍ਰੇਣੀ ਵਿੱਚ ਲਿਖਿਆ ਗਿਆ ਹੈ?,ਅੰਗਰੇਜ਼ੀ
ਕੌਣ ਹੈ ਜਸ ਅਰੋੜਾ?,ਜਸ ਅਰੋੜਾ ਇੱਕ ਭਾਰਤੀ ਮਾਡਲ ਅਤੇ ਬਾਲੀਵੁੱਡ ਅਦਾਕਾਰ ਹੈ।
ਜਸ ਅਰੋੜਾ ਕਿਸ ਲਈ ਮਸ਼ਹੂਰ ਹਨ?,ਜਸ ਅਰੋੜਾ ਮਿਊਜ਼ਿਕ ਵੀਡੀਓ 'ਗੁਰ ਨਾਲੋ ਇਸ਼ਕ ਮਿੱਠਾ' ਵਿੱਚ ਆਪਣੀ ਦਿੱਖ ਲਈ ਸਭ ਤੋਂ ਵੱਧ ਜਾਣਿਆ ਜਾਂਦਾ ਹੈ।
ਜਸ ਅਰੋੜਾ ਦਾ ਨਸਲੀ ਪਿਛੋਕੜ ਕੀ ਹੈ?,ਜਸ ਅਰੋੜਾ ਪੰਜਾਬੀ ਪਿਛੋਕੜ ਤੋਂ ਹਨ।
ਜਸ ਅਰੋੜਾ ਦੀ ਪਹਿਲੀ ਫਿਲਮ ਕੀ ਸੀ?,ਜਸ ਅਰੋੜਾ ਦੀ ਫਿਲਮੀ ਸ਼ੁਰੂਆਤ 1998 'ਚ ਆਈ ਫਿਲਮ 'ਮੈਂ ਸੋਲ੍ਹ ਬਰਸ ਕੀ' ਨਾਲ ਹੋਈ ਸੀ।
ਜਸ ਅਰੋੜਾ ਦੇ ਸੰਗੀਤ ਵੀਡੀਓਜ਼ ਦਾ ਕੀ ਨਾਮ ਹੈ?,"ਜਸ ਅਰੋੜਾ ਨੇ 'ਗੁਰ ਠਾਣੀ ਇਸ਼ਕ ਮੀਠਾ', 'ਮੇਰਾ ਲੋਗ ਗਵਾਚਾ', ਅਤੇ 'ਯਾਰੋ ਸਭ ਦੁਆਂ ਕਰੋ' ਸੰਗੀਤ ਵੀਡੀਓਜ਼ ਵਿੱਚ ਦਿਖਾਈ ਦਿੱਤੀ।"
ਕੀ ਜਸ ਅਰੋੜਾ ਲੜੀਵਾਰ 'ਧਰਤੀ ਕਾ ਵੀਰ ਯੋਧਾ ਪ੍ਰਿਥਵੀਰਾਜ ਚੌਹਾਨ' ਦਾ ਅਭਿਨੇਤਾ ਹੈ?,"ਜੀ ਹਾਂ, ਲੜੀਵਾਰ 'ਧਰਤੀ ਕਾ ਵੀਰ ਯੋਧਾ ਪ੍ਰਿਥਵੀਰਾਜ ਚੌਹਾਨ' 'ਚ ਜਸ ਅਰੋੜਾ ਨੇ ਜਸ ਦੀ ਭੂਮਿਕਾ ਨਿਭਾਈ ਸੀ।"
ਜਸ ਅਰੋੜਾ ਇਸ ਸਮੇਂ ਆਪਣੇ ਜੁੱਤੀਆਂ ਦੇ ਸੰਗ੍ਰਹਿ ਲਈ ਕਿਸ ਨਾਲ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ?,ਜਸ ਅਰੋੜਾ ਆਪਣੇ ਪੁਰਸ਼ਾਂ ਦੇ ਜੁੱਤੀਆਂ ਦੇ ਸੰਗ੍ਰਹਿ ਲਈ ਇਤਾਲਵੀ ਬ੍ਰਾਂਡ ਐਡੀਸ਼ਨ ਨਾਲ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ।
ਜਸ ਅਰੋੜਾ ਦਾ ਬੋਨੀ ਸਿੰਘ ਨਾਲ ਵਿਆਹ ਕਿਸ ਸਾਲ ਹੋਇਆ ਸੀ?,"ਜਸ ਅਰੋੜਾ ਦਾ ਬੋਨੀ ਸਿੰਘ ਨਾਲ ਵਿਆਹ ਹੋਇਆ ਹੈ, ਇਸ ਬਾਰੇ ਕੋਈ ਜਾਣਕਾਰੀ ਨਹੀਂ ਹੈ।"
ਜਸ ਅਰੋੜਾ ਦੀਆਂ ਕੁਝ ਪ੍ਰਸਿੱਧ ਫਿਲਮਾਂ ਕਿਹੜੀਆਂ ਹਨ?,"ਜਸ ਅਰੋੜਾ ਮਾਨਸੂਨ ਮੈਰਿਜ, ਚਲਤੇ ਚਲਤੇ, ਅਤੇ ਪਿਆਰ ਦੇ ਸਾਈਡ ਇਫੈਕਟਸ ਵਰਗੀਆਂ ਫਿਲਮਾਂ ਵਿੱਚ ਆਪਣੀਆਂ ਭੂਮਿਕਾਵਾਂ ਲਈ ਜਾਣੇ ਜਾਂਦੇ ਹਨ।"
ਜਸ ਅਰੋੜਾ ਦੀ 2016 ਦੀ ਰਿਲੀਜ਼ ਦਾ ਨਾਮ ਕੀ ਸੀ?,ਜਸ ਅਰੋੜਾ ਨੇ 2016 'ਚ ਫਿਲਮ 'ਫ੍ਰੀਕੀ ਅਲੀ' 'ਚ ਕੰਮ ਕੀਤਾ ਸੀ।
ਕੀ ਜਸ ਅਰੋੜਾ ਡਾ.,ਜਸ ਅਰੋੜਾ ਨੂੰ ਡਾ. ਇਹ ਕਿਹਾ ਗਿਆ ਹੈ ਕਿ ਉਹ 1998 ਤੋਂ ਸ਼ਾਮਲ ਹੈ; ਹਾਲਾਂਕਿ ਇਹ ਅਸਪਸ਼ਟ ਹੈ ਕਿ ਜਸ ਅਰੋੜਾ ਨੂੰ ਕਿਸ ਬਾਰੇ ਕਿਹਾ ਗਿਆ ਹੈ।
ਜੋ ਜਸ ਅਰੋੜਾ ਦਾ ਰਿਸ਼ਤੇਦਾਰ ਹੈ,"ਸਮੱਗਰੀ ਵਿੱਚ ਜਸ ਬਾਰੇ ਕੋਈ ਜਾਣਕਾਰੀ ਨਹੀਂ ਹੈ, ਇਸ ਲਈ ਸਵਾਲ ਕਿਸੇ ਵੱਖਰੇ ਵਿਅਕਤੀ ਦਾ ਹਵਾਲਾ ਦੇ ਰਿਹਾ ਹੋਣਾ ਚਾਹੀਦਾ ਹੈ"
ਜਸ ਅਰੋੜਾ ਦੇ ਰਿਸ਼ਤੇਦਾਰ ਦੇ ਪਰਿਵਾਰ ਅਤੇ ਉਨ੍ਹਾਂ ਦਾ ਦਰਜਾ ਕੀ ਹੈ?,"ਉਸਦਾ ਰਿਸ਼ਤੇਦਾਰ ਜੱਸਾ ਸਿੰਘ ਰਾਮਗੜ੍ਹੀਆ ਝੰਡਾ ਸਿੰਘ ਦੇ ਨਜ਼ਦੀਕੀ ਸਾਥੀਆਂ ਵਿੱਚੋਂ ਇੱਕ ਸੀ, ਅਤੇ ਝੰਡਾ ਸਿੰਘ ਭੰਗੀ ਮਿਸਲ ਦਾ ਮੁਖੀ, ਇੱਕ ਯੋਧਾ ਅਤੇ ਪੰਜਾਬ ਦਾ ਸ਼ਾਸਕ ਸੀ।"
ਝੰਡਾ ਸਿੰਘ ਦਾ ਪਿਤਾ ਕੌਣ ਸੀ?,ਝੰਡਾ ਸਿੰਘ ਹਰੀ ਸਿੰਘ ਢਿੱਲੋਂ ਦਾ ਵੱਡਾ ਪੁੱਤਰ ਸੀ।
ਝੰਡਾ ਸਿੰਘ ਆਪਣੇ ਪਿਤਾ ਦਾ ਉੱਤਰਾਧਿਕਾਰੀ ਕਦੋਂ ਹੋਇਆ?,176 ਵਿਚ ਆਪਣੀ ਮੌਤ ਤੋਂ ਬਾਅਦ ਝੰਡਾ ਸਿੰਘ ਆਪਣੇ ਪਿਤਾ ਦਾ ਉੱਤਰਾਧਿਕਾਰੀ ਬਣਿਆ।
"ਭੰਗੀ ਮਿਸਲ ਨੂੰ ਕਦੋਂ ਢਾਹਿਆ, ਪੁੱਟਿਆ ਅਤੇ ਅੰਮ੍ਰਿਤਸਰ ਲਿਆਂਦਾ ਗਿਆ?",ਇਹ ਘਟਨਾ ਕਦੋਂ ਵਾਪਰੀ ਦਾ ਸਾਲ ਸਮੱਗਰੀ ਵਿੱਚ ਨਿਰਧਾਰਤ ਨਹੀਂ ਕੀਤਾ ਗਿਆ ਹੈ ਪਰ ਇਹ ਕਿਹਾ ਗਿਆ ਹੈ ਕਿ ਉਹ 1783 ਵਿੱਚ ਇਸ ਉੱਤੇ ਚੜ੍ਹਿਆ ਸੀ।
ਝੰਡਾ ਸਿੰਘ ਕੌਣ ਸੀ ਅਤੇ ਉਹ ਹੋਰ ਅਹੁਦਿਆਂ 'ਤੇ ਰਿਹਾ?,"ਝੰਡਾ ਸਿੰਘ ਇੱਕ ਸਿੱਖ ਯੋਧਾ ਸੀ ਅਤੇ ਖਾਸ ਤੌਰ 'ਤੇ ਉਹ ਭੰਗੀ ਮਿਸਲ ਦਾ ਮੁਖੀ, ਦਲ ਖਾਲਸਾ ਦਾ ਸਿੱਖ ਯੋਧਾ ਮੁਖੀ, ਬੰਦੀਛੋੜ ਬਾਦਸ਼ਾਹ, ਸਾਰੀਆਂ ਸਿੱਖ ਮਿਸਲਾਂ ਦਾ ਮੁਖੀ, ਅਕਾਲ ਤਖ਼ਤ ਸਾਹਿਬ ਦਾ ਜਥੇਦਾਰ, ਅਤੇ ਖ਼ਾਲਸਾ ਰਾਜ ਦੇ ਬਾਨੀ ਬਾਦਸ਼ਾਹ ਦੇ ਅਹੁਦਿਆਂ 'ਤੇ ਰਿਹਾ। ਈ ਹਿੰਦ, ਬੁੱਢਾ ਦਲ ਦੇ ਮੁਖੀ ਸ."
ਝੰਡਾ ਸਿੰਘ ਨਾਲ ਸਬੰਧਤ ਕੁਝ ਮੁੱਖ ਸ਼ਬਦਾਂ ਦੇ ਨਾਮ ਦੱਸੋ,"ਨਰ, ਸੁਲਤਾਨ ਉਲ ਕੌਮ, ਨਵਾਬ ਜੱਸਾ ਸਿੰਘ ਆਹਲੂਵਾਲੀਆ ਸਰਕਾਰੀ ਕਾਲਜ, ਭਾਰਤ ਸਰਕਾਰ ਵੱਲੋਂ ਜਾਰੀ ਕੀਤੀ ਗਈ ਡਾਕ ਟਿਕਟ ਪਰਿਵਾਰਿਕ ਸਬੰਧਾਂ ਨਾਲ ਜੁੜੀ ਹੋਈ ਹੈ ਨਾ ਕਿ ਝੰਡਾ ਸਿੰਘ ਦੇ ਰਿਸ਼ਤੇਦਾਰ ਦੇ ਵਿਅਕਤੀਗਤ ਸਬੰਧਾਂ ਨਾਲ, ਸਗੋਂ ਝੰਡਾ ਸਿੰਘ ਦਲ ਖਾਲਸਾ ਦੇ ਅਪੀਲੀ ਮੁਖੀ ਵੀ ਸਨ। ਗੁਰੂ, ਬਾਦਸ਼ਾਹ।"
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਕੌਣ ਸੀ?,ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ (ਮੌਤ 1774) ਭੰਗੀ ਮਿਸਲ ਦਾ ਮੁਖੀ ਸੀ ਅਤੇ ਉਸ ਦੀ ਅਗਵਾਈ ਹੇਠ ਢਿੱਲੋਂ ਪਰਿਵਾਰ ਪੰਜਾਬ ਦੀ ਅਸਲ ਸੱਤਾਧਾਰੀ ਸ਼ਕਤੀ ਬਣ ਗਿਆ।
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਦਾ ਪਿਤਾ ਕੌਣ ਸੀ?,ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਦੇ ਪਿਤਾ ਹਰੀ ਸਿੰਘ ਢਿੱਲੋਂ ਸਨ।
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਦਾ ਕਿੱਤਾ ਕੀ ਸੀ?,ਉਹ ਇੱਕ ਯੋਧਾ ਸੀ।
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਅਨੁਸਾਰ ਫ਼ੌਜ ਦਾ ਕਮਾਂਡਰ-ਇਨ-ਚੀਫ਼ ਕੌਣ ਸੀ?,ਝੰਡਾ ਸਿੰਘ ਨੇ ਆਪਣੇ ਛੋਟੇ ਭਰਾ ਗੰਡਾ ਸਿੰਘ ਨੂੰ ਫ਼ੌਜ ਦਾ ਕਮਾਂਡਰ-ਇਨ-ਚੀਫ਼ ਬਣਾਇਆ।
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਦਾ ਨਜ਼ਦੀਕੀ ਸਾਥੀ ਕੌਣ ਸੀ?,ਜੱਸਾ ਸਿੰਘ ਰਾਮਗੜ੍ਹੀਆ ਝੰਡਾ ਸਿੰਘ ਦੇ ਨੇੜਲੇ ਸਾਥੀਆਂ ਵਿੱਚੋਂ ਇੱਕ ਸਨ।
ਭਾਈ ਬਘੇਲ ਸਿੰਘ ਦੇ ਨਾਲ ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਨੇ ਕੀ ਪ੍ਰਾਪਤ ਕੀਤਾ?,ਉਨ੍ਹਾਂ ਨੇ 176 ਵਿੱਚ ਦਿੱਲੀ ਦੇ ਲਾਲ ਕਿਲ੍ਹੇ ਨੂੰ ਜਿੱਤ ਲਿਆ ਅਤੇ ਫਿਰ ਬਾਬਾ ਬੁੰਗਾ ਰਾਮਗੜ੍ਹਾਂ ਦੀ ਉਸਾਰੀ ਸ਼ੁਰੂ ਕੀਤੀ।
ਗੁਰੂ ਸਾਹਿਬ ਲਈ ਹਥਿਆਰ ਕਿਸਨੇ ਬਣਾਏ?,ਬਾਬਾ ਹਰਦਾਸ ਜੀ ਅਤੇ ਗਿਆਨੀ ਭਗਵਾਨ ਸਿੰਘ ਜੀ ਤਰਖਾਣ ਬਣ ਕੇ ਗੁਰੂ ਸਾਹਿਬ ਲਈ ਸ਼ਸਤਰ ਬਣਾਉਂਦੇ ਸਨ।
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਨੇ ਹੋਰ ਕੀ ਲੁੱਟਿਆ?,ਰਾਮਗੜ੍ਹੀਆ ਮਿਸਲ ਸਰਦਾਰ ਜੱਸਾ ਸਿੰਘ ਨੇ ਦਿੱਲੀ ਤੋਂ ਚਾਰ (4) ਮੁਗਲ ਤੋਪਾਂ ਵੀ ਲੁੱਟੀਆਂ।
ਜਦੋਂ ਮੇਰਠ ਅਤੇ ਦਿੱਲੀ 'ਤੇ ਹਮਲੇ ਹੋਏ ਤਾਂ ਕੀ ਹੋਇਆ?,ਉਨ੍ਹਾਂ 'ਤੇ ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਅਤੇ ਉਸਦੇ ਚੇਲਿਆਂ ਨੇ ਹਮਲਾ ਕੀਤਾ ਸੀ।
ਮੁਲਤਾਨ ਵਿੱਚ ਕਿਹੜੀ ਘਟਨਾ ਵਾਪਰੀ?,ਝਗੜਾ ਹੋ ਗਿਆ ਅਤੇ ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਨੇ ਮੁਲਤਾਨ ਨੂੰ ਘੇਰ ਲਿਆ। ਸ਼ਰੀਫ਼ ਬੇਗ ਟਕਲੂ ਨੇ ਝੰਡਾ ਸਿੰਘ ਤੋਂ ਮਦਦ ਮੰਗੀ ਅਤੇ ਉਹ ਮਜ਼ਬੂਤ ​​ਫ਼ੌਜ ਨਾਲ ਮੁਲਤਾਨ ਵੱਲ ਵਧਿਆ।
ਝੰਡਾ ਸਿੰਘ ਢਿਲੋਂ ਨੇ ਮੁਲਤਾਨ ਦੇ ਚੇਲਿਆਂ ਖਿਲਾਫ ਹਾਰ ਪਾ ਕੇ ਕੀ ਕਾਰਵਾਈ ਕੀਤੀ?,ਬਹਾਵਲਪੁਰ ਦੀ ਫੌਜ ਹਾਰ ਗਈ ਅਤੇ ਖਿੰਡ ਗਈ ਅਤੇ ਸ਼ੁਜਾਹ ਖਾਨ ਦਾ ਪੁੱਤਰ ਮੁਜ਼ੱਫਰ ਖਾਨ ਭੱਜ ਗਿਆ। ਸਿੱਖਾਂ ਨੇ ਮੁਲਤਾਨ ਉੱਤੇ ਕਬਜ਼ਾ ਕਰ ਲਿਆ।
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਨੇ ਮੁਲਤਾਨ ਦੀ ਕਿਹੜੀ ਵੰਡ ਕੀਤੀ ਸੀ?,ਝੰਡਾ ਸਿੰਘ ਨੇ ਮੁਲਤਾਨ ਦੀ ਵੰਡ ਕੀਤੀ ਸੀ। ਉਸ ਨੇ ਦੀਵਾਨ ਸਿੰਘ ਨੂੰ ਮੁਲਤਾਨ ਦਾ ਸੂਬੇਦਾਰ ਬਣਾ ਦਿੱਤਾ।
ਸ਼ਰੀਫ ਬੇਗ ਕਿੱਥੇ ਭੱਜਿਆ?,ਸ਼ਰੀਫ ਬੇਗ ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਿਰਾਸ਼ ਹੋ ਕੇ ਤਲੰਬਾ ਵੱਲ ਭੱਜ ਗਿਆ।
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਨੇ ਮੁਲਤਾਨ 'ਤੇ ਕਬਜ਼ਾ ਕਰਨ ਤੋਂ ਬਾਅਦ ਕਿਸ ਨੂੰ ਅਧੀਨ ਕੀਤਾ?,"ਝੰਡਾ ਸਿੰਘ ਨੇ ਜੇਹਲਮ ਅਤੇ ਸਿੰਧ ਦੇ ਬਲੋਚ ਸਰਦਾਰਾਂ ਨੂੰ ਆਪਣੇ ਅਧੀਨ ਕਰ ਲਿਆ, ਮਾਨਕੇਰਾ ਨੂੰ ਨਜ਼ਰਅੰਦਾਜ਼ ਕੀਤਾ, ਫਿਰ ਸਿੰਧ ਪਾਰ ਕੀਤਾ ਅਤੇ ਕਾਲਾਬਾਗ 'ਤੇ ਕਬਜ਼ਾ ਕਰ ਲਿਆ।"
ਵਾਪਸੀ ਵੇਲੇ ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਨੇ ਕੀ ਕਬਜ਼ਾ ਕੀਤਾ ਸੀ?,ਵਾਪਸੀ ਵੇਲੇ ਉਸ ਨੇ ਪਿੰਡੀ ਭਾਟੀਆਂ ਅਤੇ ਢੇਰੇ ’ਤੇ ਕਬਜ਼ਾ ਕਰ ਲਿਆ।
ਝੰਡਾ ਸਿੰਘ ਨੇ ਕੀ ਬਰਾਮਦ ਕੀਤਾ ਸੀ?,"ਝੰਡਾ ਸਿੰਘ ਨੇ ਫਿਰ ਰਸੂਲਨਗਰ ਦੇ ਚੱਟਾਨਾਂ 'ਤੇ ਹਮਲਾ ਕੀਤਾ ਅਤੇ ਜ਼ਮਜ਼ਮਾ ਬੰਦੂਕ, ਜਿਸ ਨੂੰ ਕਿਮ ਦੀ ਬੰਦੂਕ ਜਾਂ ਭੰਗੀਆਂਵਾਲੀ ਬੰਦੂਕ ਵੀ ਕਿਹਾ ਜਾਂਦਾ ਹੈ, ਬਰਾਮਦ ਕੀਤਾ।"
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਦੀ ਮੌਤ ਕਦੋਂ ਹੋਈ?,1774 ਵਿੱਚ ਝੰਡਾ ਸਿੰਘ ਦੀ ਮੌਤ ਹੋ ਗਈ।
ਜੈ ਸਿੰਘ ਕਨ੍ਹਈਆ ਅਤੇ ਚੜਤ ਸਿੰਘ ਬ੍ਰਿਜ ਰਾਜ ਦੇਵ ਦੀ ਮੀਟਿੰਗ ਵਿੱਚ ਕਿਉਂ ਸ਼ਾਮਲ ਹੋਏ?,ਰਣਜੀਤ ਦੇਵ ਅਤੇ ਉਸ ਦੇ ਵੱਡੇ ਪੁੱਤਰ ਨਾਲ ਝਗੜਾ ਕਰਨ ਤੋਂ ਬਾਅਦ ਬ੍ਰਿਜ ਰਾਜ ਦੇਵ ਨੇ ਉਨ੍ਹਾਂ ਨੂੰ ਬੁਲਾਇਆ।
ਅੰਦਰੂਨੀ ਕਲੇਸ਼ ਤੋਂ ਬਾਅਦ ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਤੋਂ ਕਿਸਨੇ ਮੰਗੀ ਮਦਦ?,ਰਣਜੀਤ ਦੇਵ ਨੇ ਇੱਕ ਲੜਾਈ ਤੋਂ ਬਾਅਦ ਝੰਡਾ ਸਿੰਘ ਤੋਂ ਮਦਦ ਮੰਗੀ ਜਿਸ ਵਿੱਚ ਚੜਤ ਸਿੰਘ ਆਪਣੀ ਬੰਦੂਕ ਦੇ ਫੱਟਣ ਨਾਲ ਮਾਰਿਆ ਗਿਆ ਸੀ।
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਨੂੰ ਮਾਰਨ ਦੀ ਸਾਜਿਸ਼ ਕਿਸਨੇ ਰਚੀ ਸੀ?,"ਜੈ ਸਿੰਘ ਕਨ੍ਹਈਆ ਇਕੱਲਾ ਝੰਡਾ ਸਿੰਘ ਨਾਲ ਲੜ ਨਹੀਂ ਸਕਦਾ ਸੀ, ਇਸ ਲਈ ਉਸ ਨੇ ਝੰਡਾ ਸਿੰਘ ਨੂੰ ਮਾਰਨ ਦੀ ਯੋਜਨਾ ਬਣਾਈ।"
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਨੂੰ ਕਿਵੇਂ ਮਾਰਿਆ ਗਿਆ?,"ਉਸ ਨੂੰ ਝੰਡਾ ਸਿੰਘ ਦੇ ਇੱਕ ਸੇਵਾਦਾਰ, ਰੰਗਰੇਟਾ ਜਾਂ ਮਜ਼੍ਹਬੀ ਸਿੱਖ ਨੇ ਮਾਰ ਦਿੱਤਾ, ਜਦੋਂ ਝੰਡਾ ਸਿੰਘ ਆਪਣੇ ਡੇਰੇ ਤੋਂ ਵਾਪਸ ਆ ਰਿਹਾ ਸੀ।"
ਝੰਡਾ ਸਿੰਘ ਢਿੱਲੋਂ ਦਾ ਵਾਰਸ ਕੌਣ ਬਣਿਆ?,ਉਸ ਦਾ ਛੋਟਾ ਭਰਾ ਗੰਡਾ ਸਿੰਘ ਉਸ ਦਾ ਵਾਰਸ ਬਣਿਆ।
ਕੌਣ ਹਨ ਡਾ: ਯੋਗਿੰਦਰ ਕੇ ਅਲਗ?,ਡਾ: ਯੋਗਿੰਦਰ ਕੇ ਅਲਗ ਇੱਕ ਪ੍ਰਸਿੱਧ ਭਾਰਤੀ ਅਰਥ ਸ਼ਾਸਤਰੀ ਅਤੇ ਸਾਬਕਾ ਕੇਂਦਰੀ ਮੰਤਰੀ ਹਨ।
ਡਾ: ਯੋਗਿੰਦਰ ਕੇ ਅਲਗ ਦਾ ਜਨਮ ਕਦੋਂ ਹੋਇਆ ਸੀ?,ਡਾ: ਯੋਗਿੰਦਰ ਕੇ ਅਲਗ ਦਾ ਜਨਮ 14 ਫਰਵਰੀ 1939 ਨੂੰ ਹੋਇਆ ਸੀ।
ਡਾ. ਯੋਗਿੰਦਰ ਕੇ ਅਲਗ ਨੂੰ ਕਿਸ ਅਹੁਦੇ 'ਤੇ ਨਿਯੁਕਤ ਕੀਤਾ ਗਿਆ ਸੀ?,ਡਾ: ਯੋਗਿੰਦਰ ਕੇ ਅਲਗ ਨੂੰ ਕੇਂਦਰੀ ਯੂਨੀਵਰਸਿਟੀ ਗੁਜਰਾਤ ਦਾ ਚਾਂਸਲਰ ਨਿਯੁਕਤ ਕੀਤਾ ਗਿਆ ਹੈ।
ਡਾ: ਅਮਰਨਾਥ ਸ਼ਾਸਤਰੀ ਨੂੰ ਪਦਮ ਸ਼੍ਰੀ ਨਾਲ ਕਦੋਂ ਸਨਮਾਨਿਤ ਕੀਤਾ ਗਿਆ ਸੀ?,1985
ਡਾ: ਅਮਰਨਾਥ ਸ਼ਾਸਤਰੀ ਦਾ ਜਨਮ ਕਿੱਥੇ ਹੋਇਆ ਸੀ?,"ਸਮਾਣੇ, ਪੰਜਾਬ, ਭਾਰਤ"
ਡਾ ਅਮਰਨਾਥ ਸ਼ਾਸਤਰੀ ਦਾ ਜਨਮ ਕਦੋਂ ਹੋਇਆ ਸੀ?,10 ਅਗਸਤ 1929 ਈ
ਡਾ. ਅਮਰਨਾਥ ਸ਼ਾਸਤਰੀ ਨੇ ਆਯੁਰਵੈਦਿਕ ਵਿੱਚ ਕਿਹੜੀਆਂ ਵਿਦਿਅਕ ਡਿਗਰੀਆਂ ਪ੍ਰਾਪਤ ਕੀਤੀਆਂ?,ਐਮਐਸਸੀ ਅਤੇ ਡੀਐਸਸੀ
"ਡਾ: ਅਮਰਨਾਥ ਸ਼ਾਸਤਰੀ ਆਯੁਰਵੈਦਿਕ ਕਾਲਜ, ਪਟਿਆਲਾ ਵਿਖੇ ਕਿਹੜੇ ਅਹੁਦਿਆਂ 'ਤੇ ਰਹੇ?","ਵਿਦਿਆਲੰਕਾਰਾ ਵਾਚਸਪਤੀ, ਆਯੁਰਵੇਦ ਮਾਰਤੰਡ ਅਤੇ ਦਵਾਈ ਅਤੇ ਚਰਕ ਸ਼ਾਸਤਰ ਦੇ ਪ੍ਰੋਫੈਸਰ ਅਤੇ ਫਾਰਮਾਕੋਲੋਜੀ ਵਿਭਾਗ ਦੇ ਮੁਖੀ ਡਾ."
ਡਾ. ਅਮਰਨਾਥ ਸ਼ਾਸਤਰੀ ਨੇ ਨੀ ਸਿਸਟਮ ਆਫ਼ ਮੈਡੀਸਨ ਦੇ ਚੇਅਰਮੈਨ ਹੋਣ ਤੋਂ ਇਲਾਵਾ ਕਿਹੜਾ ਅਹੁਦਾ ਸੰਭਾਲਿਆ ਸੀ?,"ਲਾਇਸੈਂਸਿੰਗ ਅਥਾਰਟੀ (ਦਵਾਈਆਂ ਬਣਾਉਣ ਵਾਲੀਆਂ ਫਰਮਾਂ ਲਈ), ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਸੈਨੇਟ ਦੇ ਮੈਂਬਰ, ਅਤੇ ਆਯੁਰਵੈਦਿਕ ਫੈਕਲਟੀ ਦੇ ਡੀਨ"
ਕੌਣ ਹਨ ਡਾ: ਗੋਪਾਲ ਸਿੰਘ?,ਡਾ: ਗੋਪਾਲ ਸਿੰਘ ਪੰਜਾਬੀ ਦੇ ਪ੍ਰਸਿੱਧ ਲੇਖਕ ਅਤੇ ਚਿੰਤਕ ਸਨ।
ਡਾ: ਗੋਪਾਲ ਸਿੰਘ ਦਾ ਜਨਮ ਕਿੱਥੇ ਹੋਇਆ ਸੀ?,ਡਾ: ਗੋਪਾਲ ਸਿੰਘ ਦਾ ਜਨਮ ਬ੍ਰਿਟਿਸ਼ ਭਾਰਤ ਦੇ ਪੱਛਮੀ ਉੱਤਰੀ ਸਰਹੱਦੀ ਸੂਬੇ ਦੇ ਹਜ਼ਾਰਾ ਜ਼ਿਲ੍ਹੇ ਦੇ ਪਿੰਡ ਸਰਾਏ ਨਿਆਮਤ ਖਾਨ ਵਿੱਚ ਹੋਇਆ ਸੀ।
